date,first_name,last_name,email,category,price,product_name,creditcard_num,creditcard_type,currency,address,address_line_2,postcode
2025-11-30,Violet,Young,violetyoung50@outlook.com,Dresses,87.91,Floral Midi Dress,3530-0501-6655-5531,American Express,AUD,"399 Collins Close, Hobart TAS 7000",Apt 40,7000
2025-11-30,Ryan,Green,ryangreen524@outlook.com,Underwear & Socks,27.03,No-Show Socks,7887-6847-2946-3532,American Express,AUD,"13 Park Grove, Magill SA 5072",,5072
2025-11-30,Nathan,Carter,nathancarter79@yahoo.com.au,Shorts,87.77,Denim Shorts,8831-8060-2195-0430,Mastercard,AUD,"167 Station Terrace, Halls Head WA 6210",Unit 20,6210
2025-11-30,Aaron,Turner,aaron.turner334@optusnet.com.au,Shirts,40.93,Chambray Shirt,1435-6770-5994-3784,Maestro,AUD,"133 Railway Street, Rivervale WA 6103",,6103
2025-11-30,Violet,Taylor,violet.taylor831@outlook.com,Dresses,90.45,Wrap Dress,9265-7475-2057-5103,American Express,AUD,"215 Swanston Terrace, Darwin NT 800",,800
2025-11-30,Grace,Martinez,gracemartinez750@optusnet.com.au,Dresses,132.33,Floral Midi Dress,1653-4690-9755-3665,Mastercard,AUD,"490 Park Lane, Modbury SA 5092",,5092
2025-11-30,Scarlett,Cook,scarlett_cook30@hotmail.com,Swimwear,29.27,Bikini Set,7432-8768-3467-6003,American Express,AUD,"92 Elizabeth Lane, Bulimba QLD 4171",Apt 57,4171
2025-11-30,Jackson,Evans,jackson.evans466@outlook.com,Dresses,160.65,Wrap Dress,5501-0129-0786-2532,American Express,AUD,"351 Lower Street, Ocean Grove VIC 3226",,3226
2025-11-30,Cameron,Anderson,cameronanderson87@outlook.com,Pants,59.57,Chinos,5752-6333-0889-9604,American Express,AUD,"22 Railway Boulevard, Tuggeranong ACT 2900",,2900
2025-11-30,Mason,Clark,mason.clark974@optusnet.com.au,Shirts,123.1,Chambray Shirt,0538-0773-1391-7683,American Express,AUD,"159 Station Place, Bankstown NSW 2200",Unit 16,2200
2025-11-30,Liam,Taylor,liam_taylor377@bigpond.com,Activewear,115.57,Gym Tank Top,0705-6295-2076-1843,Mastercard,AUD,"394 King Avenue, Eaglehawk VIC 3556",Apt 55,3556
2025-11-30,Owen,Robinson,owenrobinson593@optusnet.com.au,Jackets & Coats,263.86,Fleece Jacket,9434-6222-5281-4252,American Express,AUD,"317 Queen Street, Newtown QLD 4350",,4350
2025-11-30,Aria,Adams,aria.adams870@icloud.com,Shorts,29.02,Swim Shorts,9541-7315-4922-5823,Mastercard,AUD,"179 Main Street, Moorabbin VIC 3189",,3189
2025-11-30,Nathan,Moore,nathan_moore467@gmail.com,Jackets & Coats,237.44,Puffer Jacket,2898-5013-0418-3143,Maestro,AUD,"351 Pacific Lane, Inglewood WA 6052",,6052
2025-11-30,Noah,Hernandez,noah_hernandez500@outlook.com,Dresses,172.95,Wrap Dress,3770-5376-3978-7490,American Express,AUD,"291 High Avenue, West End QLD 4101",,4101
2025-11-30,Scarlett,Phillips,scarlett.phillips575@hotmail.com,Activewear,70.74,Gym Tank Top,7539-9257-0608-0745,Visa,AUD,"227 Bridge Boulevard, Mandurah WA 6210",,6210
2025-11-30,Jack,Hernandez,jack.hernandez736@optusnet.com.au,Underwear & Socks,10.84,Sports Underwear,9500-8235-5144-9591,eftpos,AUD,"38 East Place, South Brisbane QLD 4101",,4101
2025-11-30,Sophie,Carter,sophiecarter140@icloud.com,Pants,123.59,Linen Pants,8183-1518-6315-3725,American Express,AUD,"22 Hill Street, Kingsford NSW 2032",Apt 13,2032
2025-11-30,Noah,White,noahwhite795@hotmail.com,Swimwear,49.92,Bikini Set,6428-6763-5890-9566,Mastercard,AUD,"83 Hill Parade, Bulimba QLD 4171",Level 5,4171
2025-11-30,Cameron,Jones,cameron_jones891@hotmail.com,Shorts,44.91,Athletic Shorts,6687-3647-0616-4962,Visa,AUD,"48 East Parade, Ballarat East VIC 3350",,3350
2025-11-30,Hannah,Walker,hannah.walker541@gmail.com,Pants,153.91,Linen Pants,6864-5609-4197-5852,American Express,AUD,"467 Bridge Avenue, Templestowe VIC 3106",,3106
2025-11-30,Ryan,White,ryanwhite538@icloud.com,Dresses,117.27,Maxi Dress,5987-4809-8151-9927,Mastercard,AUD,"312 Hill Drive, Mosman NSW 2088",,2088
2025-11-30,Aiden,Harris,aidenharris891@outlook.com,Hoodies & Sweatshirts,88.2,Pullover Sweatshirt,2529-6353-4955-3065,eftpos,AUD,"55 Bridge Avenue, North Ryde NSW 2113",Suite 5,2113
2025-11-30,Penelope,Lopez,penelopelopez647@icloud.com,Shirts,181.43,Chambray Shirt,7521-7529-5026-5675,Visa,AUD,"398 North Lane, Ashgrove QLD 4060",Unit 18,4060
2025-11-30,Nathan,Cox,nathancox635@icloud.com,Jackets & Coats,180.4,Denim Jacket,2098-8029-8807-6105,American Express,AUD,"475 Old Way, Harristown QLD 4350",,4350
2025-12-01,Connor,Robinson,connorrobinson219@yahoo.com.au,Shorts,98.98,Denim Shorts,6054-4669-2584-7179,Mastercard,AUD,"361 Bridge Terrace, Moonah TAS 7009",,7009
2025-12-01,Grace,Martin,grace_martin940@gmail.com,Hoodies & Sweatshirts,41.35,Pullover Sweatshirt,4480-4314-9480-8918,Maestro,AUD,"193 Hunter Place, Ringwood VIC 3134",,3134
2025-12-01,Lily,Williams,lily.williams875@gmail.com,Swimwear,88.31,Bikini Set,1258-3262-7899-7966,Mastercard,AUD,"3 South Lane, Ocean Grove VIC 3226",,3226
2025-12-01,Owen,Baker,owen_baker884@gmail.com,Dresses,263.9,Floral Midi Dress,7804-0553-7255-7220,Maestro,AUD,"225 York Court, Adelaide SA 5000",,5000
2025-12-01,Owen,Green,owen_green389@gmail.com,Swimwear,87.02,Bikini Set,3779-9449-1384-1617,Maestro,AUD,"352 New Close, Mount Lawley WA 6050",,6050
2025-12-01,Chloe,Wilson,chloe.wilson41@gmail.com,Pants,49.69,Linen Pants,9823-1547-4311-7121,eftpos,AUD,"303 Main Road, Kirwan QLD 4817",,4817
2025-12-01,Jayden,Scott,jaydenscott83@gmail.com,Swimwear,36.83,One-Piece Swimsuit,2570-3190-0252-5177,Mastercard,AUD,"449 Main Crescent, Salisbury SA 5108",Level 36,5108
2025-12-01,Sebastian,Martinez,sebastian.martinez18@bigpond.com,Accessories,47.01,Scarf,2180-4505-1597-8168,Mastercard,AUD,"362 Charles Boulevard, Rockdale NSW 2216",,2216
2025-12-01,Oliver,Taylor,oliver_taylor281@hotmail.com,Shorts,44.52,Athletic Shorts,9315-5148-1315-8418,American Express,AUD,"62 Hunter Terrace, Whyalla Norrie SA 5608",,5608
2025-12-01,Violet,Moore,violet_moore864@gmail.com,Underwear & Socks,8.12,Sports Underwear,7988-3256-9503-0400,American Express,AUD,"246 Main Drive, Palmerston NT 830",,830
2025-12-01,Zoe,Lee,zoe.lee480@hotmail.com,Dresses,226.62,Mini Sundress,4527-6722-7930-7871,Mastercard,AUD,"341 Oxford Way, Karrinyup WA 6018",,6018
2025-12-01,Isabella,Evans,isabella_evans805@optusnet.com.au,Jackets & Coats,78.91,Fleece Jacket,9154-8670-7940-3876,eftpos,AUD,"321 Edward Lane, Manly NSW 2095",,2095
2025-12-01,Henry,Wilson,henry_wilson359@optusnet.com.au,Jackets & Coats,279.33,Fleece Jacket,4626-4068-3429-2910,American Express,AUD,"79 Market Terrace, Petersham NSW 2049",,2049
2025-12-01,Hannah,Hill,hannah.hill300@outlook.com,Jackets & Coats,435.02,Puffer Jacket,8378-3349-1147-9091,Visa,AUD,"456 Victoria Way, Mooloolaba QLD 4557",,4557
2025-12-01,Nathan,Cook,nathan_cook578@hotmail.com,Dresses,232.28,Mini Sundress,6587-8346-3956-7911,Maestro,AUD,"227 Boundary Street, Wayville SA 5034",Apt 23,5034
2025-12-01,Jackson,Scott,jacksonscott846@icloud.com,Pants,58.18,Cargo Pants,0990-4414-0506-6678,Visa,AUD,"440 Swanston Way, Moonee Ponds VIC 3039",,3039
2025-12-01,Hannah,Young,hannahyoung260@gmail.com,Hoodies & Sweatshirts,138.81,Graphic Hoodie,8830-6230-1252-5513,American Express,AUD,"129 Upper Drive, Civic ACT 2601",,2601
2025-12-01,William,Adams,william.adams116@bigpond.com,Shorts,76.13,Athletic Shorts,1744-3327-8346-6649,eftpos,AUD,"74 Kent Drive, South Bunbury WA 6230",,6230
2025-12-01,Jack,Rodriguez,jack.rodriguez687@gmail.com,Activewear,106.45,Compression Tights,7589-8841-0980-8698,Mastercard,AUD,"13 Flinders Terrace, Thuringowa QLD 4817",,4817
2025-12-01,Chloe,Phillips,chloe_phillips943@optusnet.com.au,Shirts,142.6,Linen Shirt,8620-4166-1788-3162,Maestro,AUD,"51 Queen Court, Northbridge WA 6003",,6003
2025-12-01,Aaron,Smith,aaron.smith735@bigpond.com,Dresses,231.0,Wrap Dress,1353-5753-0009-0438,Visa,AUD,"259 Albert Boulevard, Merrylands NSW 2160",,2160
2025-12-01,Ava,Adams,ava.adams266@yahoo.com.au,Hoodies & Sweatshirts,160.65,Graphic Hoodie,7395-1431-4119-2134,Visa,AUD,"335 Bridge Way, Kirwan QLD 4817",,4817
2025-12-02,Connor,Lee,connor.lee649@icloud.com,Skirts,202.6,Maxi Skirt,5752-2419-3871-1684,American Express,AUD,"132 Church Avenue, Thirroul NSW 2515",,2515
2025-12-02,Dylan,Carter,dylan.carter216@outlook.com,Pants,54.03,Skinny Jeans,8985-0881-0431-6504,eftpos,AUD,"392 Victoria Road, Nightcliff NT 810",Apt 6,810
2025-12-02,Dylan,Ramirez,dylan_ramirez700@hotmail.com,Underwear & Socks,39.95,Sports Underwear,4278-0139-4906-4617,Maestro,AUD,"401 East Place, Noosa Heads QLD 4567",,4567
2025-12-02,Aaron,Phillips,aaron.phillips356@bigpond.com,Skirts,122.74,Maxi Skirt,6850-1373-5363-9767,Maestro,AUD,"220 Lake Lane, Carey Park WA 6230",Apt 44,6230
2025-12-02,William,Turner,william.turner340@outlook.com,Underwear & Socks,27.2,No-Show Socks,6365-1088-6660-8976,Mastercard,AUD,"417 Main Court, Ballarat East VIC 3350",Suite 12,3350
2025-12-02,Aurora,Taylor,aurora.taylor151@yahoo.com.au,Jackets & Coats,217.28,Denim Jacket,4700-5650-8073-9293,Visa,AUD,"440 Edward Court, Glenelg SA 5045",Suite 45,5045
2025-12-02,James,Nelson,jamesnelson820@icloud.com,Pants,39.31,Chinos,2475-2079-9881-1335,American Express,AUD,"137 Main Crescent, Palmerston NT 830",,830
2025-12-02,Mia,Adams,miaadams437@icloud.com,Underwear & Socks,28.93,Sports Underwear,5222-4086-5119-7660,Mastercard,AUD,"178 George Parade, Five Dock NSW 2046",,2046
2025-12-02,Zoe,Hill,zoehill252@optusnet.com.au,Accessories,54.42,Sunglasses,6999-5308-6833-1420,Maestro,AUD,"342 Bridge Close, Moorabbin VIC 3189",Apt 45,3189
2025-12-02,Lily,Nelson,lily.nelson385@gmail.com,Skirts,217.03,Maxi Skirt,1744-5287-4559-4644,American Express,AUD,"157 Collins Drive, Parkside SA 5063",Apt 24,5063
2025-12-02,Evelyn,Harris,evelyn_harris600@outlook.com,Shorts,52.84,Swim Shorts,6918-1170-2091-9551,Visa,AUD,"44 River Court, Carlton VIC 3053",Unit 16,3053
2025-12-02,Scarlett,Ramirez,scarlett_ramirez21@optusnet.com.au,Accessories,17.3,Scarf,9681-5386-9999-4791,Mastercard,AUD,"166 Station Boulevard, Geelong VIC 3220",,3220
2025-12-02,Liam,Nelson,liam.nelson217@outlook.com,Hoodies & Sweatshirts,84.3,Pullover Sweatshirt,3043-1677-1764-1961,Mastercard,AUD,"137 Sussex Court, Caloundra QLD 4551",,4551
2025-12-02,Penelope,Murphy,penelopemurphy369@optusnet.com.au,Activewear,155.96,Compression Tights,6000-4734-9900-7371,Mastercard,AUD,"27 South Close, Gillen NT 870",Unit 40,870
2025-12-02,Liam,Green,liamgreen884@hotmail.com,Swimwear,34.0,Board Shorts,0042-0435-7005-2837,Mastercard,AUD,"389 Pitt Road, Geelong VIC 3220",,3220
2025-12-02,Logan,Jackson,logan.jackson612@bigpond.com,Skirts,190.53,Maxi Skirt,9735-2037-2524-3945,Mastercard,AUD,"345 Charles Way, Canberra ACT 2600",,2600
2025-12-02,Aaron,King,aaronking681@yahoo.com.au,Hoodies & Sweatshirts,81.59,Oversized Hoodie,8839-5865-0917-0158,Visa,AUD,"19 Church Street, Melville WA 6156",,6156
2025-12-02,Liam,Nelson,liam_nelson835@optusnet.com.au,Underwear & Socks,25.61,Sports Underwear,0952-8117-7833-1014,Mastercard,AUD,"408 Church Terrace, Palmerston NT 830",,830
2025-12-02,Ava,Lee,ava_lee607@optusnet.com.au,Accessories,42.76,Scarf,3611-4786-1008-4712,Maestro,AUD,"485 West Court, Joondalup WA 6027",Level 53,6027
2025-12-02,Lily,Davis,lilydavis219@gmail.com,Shorts,38.39,Athletic Shorts,2071-1550-8348-4582,Maestro,AUD,"335 Lower Boulevard, Rangeville QLD 4350",,4350
2025-12-02,Evelyn,Allen,evelyn_allen607@bigpond.com,Pants,126.14,Cargo Pants,7009-0271-6812-7602,American Express,AUD,"14 Pitt Drive, Canberra ACT 2600",Suite 28,2600
2025-12-02,Nathan,Cox,nathan_cox976@outlook.com,Accessories,18.17,Cap,5088-3710-4313-3622,Visa,AUD,"113 River Court, Belconnen ACT 2617",Level 44,2617
2025-12-02,Isabella,Harris,isabella_harris243@yahoo.com.au,Activewear,80.32,Compression Tights,2231-5865-1368-3041,eftpos,AUD,"267 Hunter Street, Macquarie Park NSW 2113",Unit 21,2113
2025-12-02,Charlotte,King,charlotte_king204@gmail.com,Activewear,110.73,Compression Tights,5753-9694-5624-9734,American Express,AUD,"375 Elizabeth Road, East Fremantle WA 6158",Suite 40,6158
2025-12-02,Violet,Lee,violet.lee266@outlook.com,Shirts,158.08,Chambray Shirt,4632-7100-7413-2748,American Express,AUD,"343 Ann Close, Randwick NSW 2031",,2031
2025-12-02,Chloe,King,chloe_king187@bigpond.com,Dresses,205.8,Floral Midi Dress,8263-8035-7717-9361,eftpos,AUD,"300 Charles Avenue, Moonee Ponds VIC 3039",,3039
2025-12-02,Zoe,Gonzalez,zoe_gonzalez685@icloud.com,Shirts,84.21,Linen Shirt,1579-5947-8145-1609,Mastercard,AUD,"378 Oxford Place, Woden ACT 2606",,2606
2025-12-02,Elijah,Perez,elijahperez502@yahoo.com.au,Hoodies & Sweatshirts,146.21,Oversized Hoodie,4243-1325-4452-4754,Visa,AUD,"45 Flinders Drive, Kogarah NSW 2217",,2217
2025-12-02,Thomas,Hill,thomashill640@gmail.com,Activewear,87.55,Running Shorts,4478-1448-0472-8190,Maestro,AUD,"267 Bourke Lane, Broadbeach QLD 4218",Apt 52,4218
2025-12-02,Riley,Adams,riley.adams882@optusnet.com.au,Hoodies & Sweatshirts,114.72,Zip-Up Hoodie,8173-2258-7926-2551,eftpos,AUD,"328 Macquarie Road, Canberra ACT 2600",,2600
2025-12-02,Ryan,Cook,ryancook870@yahoo.com.au,Underwear & Socks,27.05,No-Show Socks,5847-9348-1680-0724,eftpos,AUD,"298 Church Road, Meadowbank NSW 2114",,2114
2025-12-03,Liam,Murphy,liammurphy132@hotmail.com,Accessories,18.43,Scarf,0573-1386-2043-8292,American Express,AUD,"187 Pitt Avenue, Paddington QLD 4064",,4064
2025-12-03,Aria,Smith,aria.smith333@bigpond.com,Skirts,137.62,Mini Skirt,4831-5318-0938-0170,eftpos,AUD,"113 Great Close, Kirwan QLD 4817",Unit 35,4817
2025-12-03,Elijah,Perez,elijah_perez842@hotmail.com,Shorts,27.94,Cargo Shorts,7317-1513-9125-4601,Maestro,AUD,"81 Park Court, Carindale QLD 4152",,4152
2025-12-03,Grace,Gonzalez,gracegonzalez386@yahoo.com.au,Accessories,58.25,Scarf,8645-9501-0848-1686,American Express,AUD,"334 Lake Lane, Leederville WA 6007",,6007
2025-12-03,Aria,White,ariawhite389@gmail.com,Accessories,60.45,Cap,8686-5246-5627-8133,Visa,AUD,"414 Lower Crescent, Tempe NSW 2044",,2044
2025-12-03,Connor,Harris,connor.harris832@optusnet.com.au,Activewear,141.26,Compression Tights,9780-5453-5686-3199,American Express,AUD,"474 North Lane, Frankston North VIC 3200",Suite 33,3200
2025-12-03,Cameron,Nelson,cameron.nelson794@optusnet.com.au,Accessories,79.94,Belt,1327-7529-3685-1828,Maestro,AUD,"99 Hill Avenue, Perth WA 6000",Apt 1,6000
2025-12-03,Chloe,Hernandez,chloehernandez590@bigpond.com,Skirts,123.84,Denim Skirt,3654-7739-1170-0980,Mastercard,AUD,"156 Kent Street, Bendigo VIC 3550",,3550
2025-12-03,Hannah,Mitchell,hannah.mitchell680@outlook.com,Shorts,73.59,Denim Shorts,1770-4414-0892-5897,Visa,AUD,"103 York Drive, Clayfield QLD 4011",Suite 31,4011
2025-12-03,Riley,Nelson,riley_nelson893@hotmail.com,Shorts,63.34,Athletic Shorts,3043-2240-3040-2022,Visa,AUD,"121 Phillip Way, Fairy Meadow NSW 2519",,2519
2025-12-03,Zoey,Green,zoeygreen869@icloud.com,Hoodies & Sweatshirts,47.79,Pullover Sweatshirt,9402-8967-0743-8884,eftpos,AUD,"279 Ann Court, Salisbury SA 5108",Level 32,5108
2025-12-03,Ella,Gonzalez,ella_gonzalez551@yahoo.com.au,Jackets & Coats,340.7,Puffer Jacket,3468-2688-6314-8501,eftpos,AUD,"120 West Road, Woodville NSW 2164",,2164
2025-12-03,Aiden,Brown,aidenbrown858@gmail.com,Hoodies & Sweatshirts,116.22,Zip-Up Hoodie,6746-4495-0685-4379,Visa,AUD,"117 Oxford Way, Neutral Bay NSW 2089",,2089
2025-12-03,Aaron,Hill,aaron_hill777@hotmail.com,Skirts,61.06,Maxi Skirt,0630-1075-5043-4206,American Express,AUD,"293 King Way, Mitcham SA 5062",,5062
2025-12-03,James,King,james_king218@gmail.com,Underwear & Socks,13.47,Ankle Socks 5-Pack,0014-7761-4793-6747,Visa,AUD,"68 Forest Boulevard, Earlville QLD 4870",Apt 58,4870
2025-12-03,Nora,Phillips,nora.phillips231@gmail.com,Shirts,144.75,Casual Slim Shirt,8669-0568-9697-8662,Visa,AUD,"11 Market Parade, Corrimal NSW 2518",,2518
2025-12-03,Oliver,Gonzalez,olivergonzalez337@bigpond.com,Shirts,178.37,Casual Slim Shirt,9397-2329-2668-7144,Visa,AUD,"187 Hunter Boulevard, Leederville WA 6007",Apt 58,6007
2025-12-03,Mia,Taylor,miataylor317@optusnet.com.au,Shorts,91.12,Cargo Shorts,5341-5227-5570-5022,Maestro,AUD,"316 North Street, Townsville QLD 4810",Unit 3,4810
2025-12-03,Benjamin,Nelson,benjamin_nelson681@hotmail.com,Swimwear,173.15,One-Piece Swimsuit,2884-8038-2552-2135,Mastercard,AUD,"18 River Terrace, Kingswood NSW 2747",Level 25,2747
2025-12-03,Jackson,Lee,jackson.lee413@optusnet.com.au,Activewear,26.34,Compression Tights,2234-8424-2772-6710,Maestro,AUD,"161 New Street, Burleigh Heads QLD 4220",,4220
2025-12-03,Lily,Hill,lily_hill776@icloud.com,Skirts,33.68,Pleated Skirt,5088-9884-1196-3807,American Express,AUD,"28 Lower Lane, St Kilda VIC 3182",,3182
2025-12-03,Emma,Wilson,emmawilson263@gmail.com,Swimwear,71.53,Rash Guard,5881-5924-2477-6103,Maestro,AUD,"283 Railway Boulevard, West End QLD 4101",Unit 52,4101
2025-12-03,Zoe,Garcia,zoe.garcia117@icloud.com,Hoodies & Sweatshirts,46.7,Oversized Hoodie,3902-0656-0360-4591,American Express,AUD,"357 George Avenue, Stirling WA 6021",,6021
2025-12-03,Violet,Anderson,violet.anderson835@outlook.com,Dresses,96.82,Maxi Dress,1192-4297-9408-1964,Maestro,AUD,"69 North Court, Petersham NSW 2049",Level 50,2049
2025-12-03,Dylan,Phillips,dylanphillips9@outlook.com,Jackets & Coats,132.38,Trench Coat,0866-0102-8776-7174,eftpos,AUD,"245 King Way, Prospect SA 5082",,5082
2025-12-04,Amelia,Gonzalez,ameliagonzalez20@bigpond.com,Accessories,57.36,Beanie,7359-9937-7723-7891,Mastercard,AUD,"113 West Terrace, Camberwell VIC 3124",Apt 40,3124
2025-12-04,Sebastian,Carter,sebastian_carter643@yahoo.com.au,Activewear,74.67,Gym Tank Top,1925-8686-1567-5929,Mastercard,AUD,"260 Hill Crescent, Battery Point TAS 7004",,7004
2025-12-04,Mia,Evans,mia.evans867@outlook.com,Activewear,68.25,Sports Bra,0493-6139-2276-9461,Maestro,AUD,"157 New Street, Glenmore Park NSW 2745",,2745
2025-12-04,Ryan,Lee,ryan.lee33@outlook.com,Pants,154.85,Cargo Pants,7648-2753-7311-1895,Maestro,AUD,"340 Pitt Drive, Christies Beach SA 5165",Apt 49,5165
2025-12-04,Mia,Lee,mia.lee792@yahoo.com.au,Dresses,113.36,Maxi Dress,8471-3054-7785-2290,Visa,AUD,"301 Market Court, Burnside SA 5066",,5066
2025-12-04,Aria,Green,ariagreen966@hotmail.com,Underwear & Socks,10.42,Sports Underwear,0881-1481-5067-2317,American Express,AUD,"235 East Avenue, Noosa Heads QLD 4567",,4567
2025-12-04,Elijah,Nelson,elijahnelson852@hotmail.com,Shorts,52.39,Swim Shorts,3695-1346-1553-6616,Mastercard,AUD,"455 Oxford Road, West End QLD 4101",Suite 12,4101
2025-12-04,Sophie,Allen,sophie_allen730@gmail.com,Dresses,99.7,Maxi Dress,0255-0741-6250-3375,Maestro,AUD,"474 Garden Street, Casula NSW 2170",,2170
2025-12-04,Chloe,Murphy,chloe.murphy790@bigpond.com,Shirts,174.54,Oxford Shirt,5524-0044-1713-7910,American Express,AUD,"104 Park Avenue, Whyalla Norrie SA 5608",,5608
2025-12-04,Evelyn,Harris,evelyn.harris287@yahoo.com.au,Activewear,19.46,Running Shorts,8044-2714-8380-7549,eftpos,AUD,"164 South Court, Coogee NSW 2034",,2034
2025-12-04,Layla,Adams,layla_adams163@hotmail.com,Shirts,49.44,Linen Shirt,6379-7926-3024-1185,American Express,AUD,"437 River Street, Fitzroy VIC 3065",Suite 30,3065
2025-12-04,Thomas,Evans,thomas_evans698@outlook.com,Shorts,29.99,Cargo Shorts,1753-6630-8462-1731,eftpos,AUD,"290 Swanston Road, Bondi NSW 2026",,2026
2025-12-04,Benjamin,Allen,benjamin_allen618@hotmail.com,Activewear,48.61,Running Shorts,7209-6851-9649-0940,American Express,AUD,"46 Lake Avenue, Indooroopilly QLD 4068",,4068
2025-12-04,Ethan,Nelson,ethannelson442@hotmail.com,Dresses,178.13,Floral Midi Dress,0137-0532-2094-5675,Mastercard,AUD,"483 Church Terrace, Kawana Waters QLD 4575",,4575
2025-12-04,Evelyn,Nelson,evelyn.nelson436@yahoo.com.au,Pants,163.06,Chinos,7293-0292-7544-2652,Mastercard,AUD,"468 Lake Way, Millicent SA 5280",Unit 3,5280
2025-12-04,Jayden,Cook,jaydencook137@icloud.com,Shorts,97.89,Athletic Shorts,4580-9555-9071-7562,Mastercard,AUD,"312 Sussex Terrace, Bunbury WA 6230",,6230
2025-12-04,Henry,Robinson,henryrobinson507@bigpond.com,Swimwear,50.34,Board Shorts,6817-6842-3873-7382,American Express,AUD,"253 King Grove, Rockdale NSW 2216",Apt 41,2216
2025-12-04,Lucas,Williams,lucas_williams955@hotmail.com,Skirts,153.71,Maxi Skirt,4992-3867-2598-6205,Mastercard,AUD,"396 Phillip Grove, Rockdale NSW 2216",Apt 10,2216
2025-12-04,Ella,Baker,ellabaker163@optusnet.com.au,Underwear & Socks,21.29,Ankle Socks 5-Pack,9148-6747-7054-7264,Visa,AUD,"436 Henry Drive, Woden ACT 2606",,2606
2025-12-04,Mia,Miller,mia_miller169@hotmail.com,Shirts,49.47,Casual Slim Shirt,3720-9155-6517-2734,Maestro,AUD,"275 Flinders Grove, Waterloo NSW 2017",,2017
2025-12-04,Henry,Hall,henry_hall723@hotmail.com,Shirts,185.68,Oxford Shirt,8423-4200-6018-1967,eftpos,AUD,"227 Great Way, Fairy Meadow NSW 2519",Suite 58,2519
2025-12-04,Jackson,Clark,jacksonclark518@bigpond.com,Accessories,74.35,Cap,3353-9650-5856-5286,Visa,AUD,"118 Garden Street, Seaford VIC 3198",,3198
2025-12-04,Cameron,Thompson,cameronthompson651@hotmail.com,Activewear,119.59,Sports Bra,1170-8452-4566-7540,eftpos,AUD,"384 Lower Street, East Fremantle WA 6158",,6158
2025-12-04,Penelope,Lewis,penelope.lewis681@gmail.com,Dresses,166.11,Mini Sundress,9140-1211-0226-3964,Maestro,AUD,"247 Bridge Road, Ipswich QLD 4305",Unit 22,4305
2025-12-04,Owen,Lee,owenlee990@yahoo.com.au,Pants,121.9,Chinos,6077-8589-1456-1687,eftpos,AUD,"204 Hill Place, Launceston TAS 7250",,7250
2025-12-04,Zoe,Anderson,zoe_anderson626@yahoo.com.au,Hoodies & Sweatshirts,150.48,Zip-Up Hoodie,0361-2592-8219-0025,American Express,AUD,"212 Station Drive, Hawthorne QLD 4171",,4171
2025-12-04,Isabella,White,isabella_white457@gmail.com,Accessories,44.76,Belt,4032-6739-9543-3921,Maestro,AUD,"404 East Boulevard, Doncaster VIC 3108",,3108
2025-12-04,Isabella,Jones,isabella_jones220@bigpond.com,Swimwear,23.54,Board Shorts,6526-5909-9188-3478,eftpos,AUD,"60 Park Grove, South Brisbane QLD 4101",,4101
2025-12-04,Chloe,Ramirez,chloe_ramirez747@optusnet.com.au,Shirts,49.56,Chambray Shirt,8804-0687-0741-9414,Mastercard,AUD,"476 South Crescent, Redbank QLD 4301",,4301
2025-12-04,Oliver,Ramirez,oliver_ramirez237@optusnet.com.au,Shorts,70.74,Athletic Shorts,6170-1441-9627-5815,eftpos,AUD,"264 George Avenue, Kingswood NSW 2747",,2747
